SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,CFID,CFPARAMS
42014,1610612757,Portland Trail Blazers,82,51,31,0.622,3971,105.5,101.4,4.2,0.567,1.61,16.9,0.242,0.762,0.507,0.14,0.508,0.544,96.46,0.522,10,Portland Trail Blazers
42014,1610612758,Sacramento Kings,82,29,53,0.354,3971,102.5,106.5,-4,0.554,1.25,15.6,0.265,0.752,0.518,0.164,0.49,0.542,97.92,0.485,10,Sacramento Kings
42014,1610612759,San Antonio Spurs,82,55,27,0.671,3991,106.2,99.6,6.6,0.623,1.75,18.6,0.234,0.773,0.509,0.144,0.517,0.555,95.93,0.545,10,San Antonio Spurs
42014,1610612761,Toronto Raptors,82,49,33,0.598,3971,108.1,104.8,3.2,0.547,1.61,16.2,0.256,0.733,0.495,0.134,0.508,0.553,95.4,0.506,10,Toronto Raptors
42014,1610612762,Utah Jazz,82,38,44,0.463,3941,102.5,102.1,0.5,0.563,1.3,16,0.291,0.763,0.528,0.165,0.494,0.531,92.78,0.507,10,Utah Jazz
42014,1610612764,Washington Wizards,82,46,36,0.561,3991,101.8,100,1.9,0.627,1.6,18.3,0.249,0.773,0.517,0.155,0.499,0.534,95.96,0.525,10,Washington Wizards
42015,1610612737,Atlanta Hawks,82,48,34,0.585,3966,103,98.8,4.1,0.663,1.71,19.1,0.191,0.746,0.475,0.15,0.516,0.552,99.4,0.528,10,Atlanta Hawks
42015,1610612738,Boston Celtics,82,48,34,0.585,3956,103.9,100.9,3,0.616,1.76,17.6,0.251,0.746,0.494,0.135,0.488,0.531,101.15,0.52,10,Boston Celtics
42015,1610612751,Brooklyn Nets,82,21,61,0.256,3951,100.9,108.5,-7.6,0.583,1.51,17.1,0.241,0.757,0.494,0.151,0.492,0.527,97.37,0.46,10,Brooklyn Nets
42015,1610612766,Charlotte Hornets,82,48,34,0.585,3971,105.1,101.8,3.3,0.586,1.73,16.8,0.2,0.798,0.496,0.127,0.502,0.545,97.8,0.511,10,Charlotte Hornets
42015,1610612741,Chicago Bulls,82,42,40,0.512,3981,102.1,103.9,-1.8,0.591,1.64,17.1,0.245,0.749,0.502,0.14,0.487,0.526,98.25,0.494,10,Chicago Bulls
42015,1610612739,Cleveland Cavaliers,82,57,25,0.695,3971,108.1,102.3,5.8,0.587,1.67,17.5,0.251,0.785,0.52,0.141,0.524,0.558,95.48,0.528,10,Cleveland Cavaliers
42015,1610612742,Dallas Mavericks,82,42,40,0.512,4001,104.8,104.3,0.6,0.592,1.73,17.2,0.206,0.762,0.485,0.131,0.502,0.544,96.4,0.503,10,Dallas Mavericks
42015,1610612743,Denver Nuggets,82,33,49,0.402,3966,102.7,106.4,-3.7,0.601,1.55,17,0.258,0.773,0.511,0.148,0.489,0.531,98.16,0.479,10,Denver Nuggets
42015,1610612765,Detroit Pistons,82,44,38,0.537,3976,103.3,103.4,-0.2,0.512,1.44,14.9,0.27,0.793,0.521,0.137,0.491,0.522,97.39,0.486,10,Detroit Pistons
42015,1610612744,Golden State Warriors,82,73,9,0.89,3976,112.5,100.9,11.6,0.68,1.91,20.5,0.235,0.76,0.513,0.149,0.563,0.593,101.65,0.567,10,Golden State Warriors
42015,1610612745,Houston Rockets,82,41,41,0.5,3966,105.5,105.6,-0.2,0.589,1.39,16.5,0.257,0.728,0.491,0.158,0.516,0.553,100.08,0.49,10,Houston Rockets
42015,1610612754,Indiana Pacers,82,45,37,0.549,3976,102.4,100.2,2.2,0.554,1.43,16.2,0.234,0.76,0.498,0.149,0.497,0.536,98.99,0.518,10,Indiana Pacers
42015,1610612746,Los Angeles Clippers,82,53,29,0.646,3966,106.5,100.9,5.5,0.596,1.76,17.6,0.201,0.738,0.474,0.132,0.524,0.556,97.97,0.533,10,Los Angeles Clippers
42015,1610612747,Los Angeles Lakers,82,17,65,0.207,3946,98.6,109.3,-10.7,0.513,1.31,14.1,0.231,0.747,0.48,0.139,0.46,0.509,97.99,0.424,10,Los Angeles Lakers
42015,1610612763,Memphis Grizzlies,82,42,40,0.512,3966,102.6,105.4,-2.9,0.562,1.56,16.1,0.253,0.751,0.491,0.138,0.477,0.524,95.65,0.483,10,Memphis Grizzlies
42015,1610612748,Miami Heat,82,48,34,0.585,3966,104.2,101.5,2.6,0.543,1.48,16.4,0.238,0.778,0.517,0.147,0.508,0.545,95.75,0.525,10,Miami Heat
42015,1610612749,Milwaukee Bucks,82,33,49,0.402,3966,102.2,105.7,-3.5,0.603,1.52,17.7,0.249,0.731,0.492,0.157,0.499,0.537,96.55,0.483,10,Milwaukee Bucks
42015,1610612750,Minnesota Timberwolves,82,29,53,0.354,3976,104.3,107.1,-2.8,0.619,1.56,17.8,0.243,0.747,0.498,0.153,0.498,0.549,97.59,0.497,10,Minnesota Timberwolves
42015,1610612740,New Orleans Pelicans,82,30,52,0.366,3956,103.2,107.3,-4.1,0.577,1.65,16.9,0.212,0.788,0.49,0.135,0.498,0.537,98.91,0.472,10,New Orleans Pelicans
42015,1610612752,New York Knicks,82,32,50,0.39,3961,102,104.8,-2.8,0.557,1.53,16.1,0.237,0.758,0.501,0.139,0.483,0.527,95.83,0.487,10,New York Knicks
42015,1610612760,Oklahoma City Thunder,82,55,27,0.671,3966,109.9,103,6.9,0.558,1.44,16.8,0.311,0.76,0.547,0.159,0.524,0.565,99.37,0.546,10,Oklahoma City Thunder
42015,1610612753,Orlando Magic,82,35,47,0.427,3981,102.6,104.6,-2,0.596,1.67,17.7,0.231,0.765,0.494,0.142,0.5,0.533,98.16,0.488,10,Orlando Magic
42015,1610612755,Philadelphia 76ers,82,10,72,0.122,3961,96.6,106.7,-10,0.594,1.31,16.3,0.206,0.74,0.464,0.162,0.487,0.519,100.23,0.428,10,Philadelphia 76ers
42015,1610612756,Phoenix Suns,82,23,59,0.28,3941,99.4,107,-7.6,0.558,1.21,15.5,0.254,0.771,0.506,0.169,0.487,0.526,100.86,0.45,10,Phoenix Suns
42015,1610612757,Portland Trail Blazers,82,44,38,0.537,3961,106.1,105.6,0.6,0.552,1.46,16.2,0.259,0.762,0.51,0.148,0.511,0.548,98.31,0.493,10,Portland Trail Blazers
42015,1610612758,Sacramento Kings,82,33,49,0.402,3961,103.3,106.3,-3,0.612,1.52,17.7,0.239,0.749,0.496,0.157,0.51,0.546,102.24,0.494,10,Sacramento Kings
42015,1610612759,San Antonio Spurs,82,67,15,0.817,3941,108.4,96.6,11.8,0.611,1.88,18.9,0.23,0.791,0.52,0.137,0.526,0.564,95.72,0.578,10,San Antonio Spurs
42015,1610612761,Toronto Raptors,82,56,26,0.683,3956,107,102.7,4.3,0.511,1.43,15,0.246,0.777,0.516,0.136,0.504,0.552,95.31,0.525,10,Toronto Raptors
42015,1610612762,Utah Jazz,82,40,42,0.488,3991,103.1,101.6,1.6,0.526,1.27,15.2,0.259,0.777,0.519,0.158,0.501,0.54,93.26,0.508,10,Utah Jazz
42015,1610612764,Washington Wizards,82,41,41,0.5,3951,102.9,103.6,-0.7,0.619,1.69,18.2,0.206,0.777,0.486,0.143,0.511,0.544,100.63,0.497,10,Washington Wizards
