SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
42001,1610612751,New Jersey Nets,82,52,30,0.634,48.4,37.1,83.1,0.446,4.9,14.6,0.338,17.1,23.3,0.735,12.7,30.7,43.3,24.3,14.5,8.7,6.0,5.4,21.1,96.2,4.2,101.1,96.6,4.5,0.654,1.67,18.4,0.292,0.716,0.503,0.152,0.476,0.515,94.54,0.537
42001,1610612752,New York Knicks,82,30,52,0.366,48.3,34.4,79.5,0.432,5.8,16.4,0.353,17.1,21.8,0.787,10.7,30.0,40.7,21.0,14.5,6.8,3.5,4.7,22.0,91.6,-4.0,98.6,103.0,-4.4,0.611,1.44,16.8,0.256,0.719,0.488,0.156,0.468,0.514,92.32,0.466
42001,1610612753,Orlando Magic,82,44,38,0.537,48.4,37.6,84.0,0.448,7.6,20.2,0.373,17.6,23.4,0.754,11.5,29.7,41.2,22.0,13.6,8.1,4.7,4.7,20.7,100.5,1.6,104.1,102.5,1.6,0.584,1.61,16.9,0.263,0.692,0.476,0.141,0.493,0.533,95.75,0.497
42001,1610612755,Philadelphia 76ers,82,43,39,0.524,48.1,34.2,78.5,0.436,2.6,8.7,0.299,20.0,25.7,0.779,13.3,30.9,44.2,20.0,15.3,8.6,4.4,5.6,20.0,91.0,1.6,99.1,97.5,1.6,0.584,1.3,16.0,0.317,0.721,0.521,0.167,0.452,0.507,91.5,0.52
42001,1610612756,Phoenix Suns,82,36,46,0.439,48.4,37.8,84.6,0.447,4.4,13.4,0.327,15.2,19.9,0.767,13.1,29.6,42.7,22.4,14.7,8.1,4.9,5.8,21.8,95.1,-0.7,100.2,101.0,-0.7,0.593,1.53,17.2,0.301,0.702,0.499,0.155,0.472,0.51,94.21,0.486
42001,1610612757,Portland Trail Blazers,82,49,33,0.598,48.4,36.6,81.4,0.45,5.7,16.1,0.354,17.7,23.2,0.763,13.2,29.8,43.0,23.5,14.3,8.6,4.5,5.0,19.7,96.6,3.0,104.4,101.0,3.4,0.641,1.64,18.2,0.318,0.733,0.523,0.154,0.485,0.528,91.98,0.518
42001,1610612758,Sacramento Kings,82,61,21,0.744,48.2,39.8,85.4,0.467,5.2,14.1,0.367,19.7,26.3,0.751,12.4,33.0,45.3,23.9,13.8,9.0,4.6,4.7,19.0,104.6,7.6,106.4,98.6,7.7,0.6,1.74,17.7,0.279,0.717,0.502,0.14,0.497,0.539,97.99,0.552
42001,1610612759,San Antonio Spurs,82,58,24,0.707,48.4,35.5,77.6,0.458,5.3,14.8,0.362,20.3,27.4,0.742,11.1,31.3,42.4,20.0,14.4,7.6,6.5,5.2,19.2,96.7,6.2,104.0,96.5,7.5,0.564,1.39,16.1,0.272,0.719,0.503,0.155,0.492,0.539,92.57,0.554
42001,1610612760,Seattle SuperSonics,82,45,37,0.549,48.4,38.2,81.5,0.469,6.0,15.8,0.378,15.4,20.4,0.755,11.8,28.5,40.3,23.5,13.7,8.5,4.4,4.9,21.1,97.7,3.0,105.8,102.5,3.4,0.615,1.71,18.4,0.294,0.681,0.491,0.148,0.505,0.54,91.69,0.522
42001,1610612761,Toronto Raptors,82,42,40,0.512,48.2,35.6,82.0,0.434,4.7,13.5,0.349,15.5,20.9,0.739,13.6,28.5,42.1,21.7,14.3,8.4,5.6,4.8,21.6,91.4,-0.4,99.4,100.0,-0.6,0.609,1.52,17.0,0.314,0.701,0.501,0.156,0.463,0.501,91.56,0.496
42001,1610612762,Utah Jazz,82,44,38,0.537,48.4,35.0,77.7,0.45,3.4,10.3,0.333,22.6,29.6,0.763,13.5,28.6,42.2,24.4,16.5,9.1,6.4,6.7,24.0,96.0,0.9,102.4,101.6,0.8,0.697,1.48,18.5,0.335,0.717,0.525,0.176,0.472,0.529,92.98,0.53
42001,1610612764,Washington Wizards,82,37,45,0.451,48.1,35.8,81.3,0.441,3.7,9.6,0.388,17.4,22.8,0.765,12.9,29.2,42.0,20.9,13.0,7.0,4.3,5.0,21.5,92.8,-1.4,101.5,103.2,-1.7,0.584,1.61,16.7,0.307,0.714,0.508,0.142,0.464,0.508,91.11,0.486
42002,1610612737,Atlanta Hawks,82,35,47,0.427,48.6,34.9,78.5,0.444,4.9,13.9,0.352,19.4,24.5,0.793,11.4,31.2,42.6,20.5,16.7,7.5,5.8,5.0,21.7,94.1,-3.6,99.6,102.8,-3.2,0.587,1.23,16.2,0.279,0.704,0.5,0.176,0.476,0.527,93.67,0.483
42002,1610612738,Boston Celtics,82,44,38,0.537,48.4,32.9,79.4,0.415,8.8,26.3,0.334,18.0,24.3,0.742,10.4,30.1,40.5,19.2,14.0,8.8,3.7,4.5,21.4,92.7,-0.4,98.9,98.5,0.4,0.583,1.37,15.6,0.236,0.725,0.474,0.149,0.47,0.514,93.37,0.48
42002,1610612741,Chicago Bulls,82,30,52,0.366,48.6,36.5,81.9,0.445,4.3,12.2,0.35,17.7,24.6,0.722,12.0,31.0,43.0,21.7,16.9,7.4,5.6,5.0,24.7,95.0,-5.1,97.3,103.1,-5.8,0.596,1.28,16.5,0.277,0.695,0.489,0.173,0.471,0.512,96.14,0.457
42002,1610612739,Cleveland Cavaliers,82,17,65,0.207,48.4,34.8,82.3,0.422,3.6,10.9,0.327,18.3,24.5,0.747,13.6,31.0,44.6,20.9,18.3,7.8,6.4,6.0,22.7,91.4,-9.6,93.5,103.6,-10.1,0.601,1.14,15.8,0.31,0.732,0.517,0.187,0.444,0.491,96.86,0.431
42002,1610612742,Dallas Mavericks,82,60,22,0.732,48.2,38.5,85.1,0.453,7.8,20.3,0.381,18.1,21.9,0.829,11.1,31.0,42.1,22.4,11.6,8.1,5.5,3.9,21.1,103.0,7.8,108.2,99.4,8.8,0.581,1.94,17.4,0.254,0.709,0.481,0.121,0.498,0.543,95.01,0.546
42002,1610612743,Denver Nuggets,82,17,65,0.207,48.1,32.8,79.8,0.411,2.8,10.0,0.278,15.8,22.6,0.699,13.6,28.8,42.4,21.2,18.5,8.7,5.1,6.6,25.1,84.2,-8.3,88.9,99.0,-10.0,0.646,1.15,16.4,0.313,0.733,0.513,0.195,0.428,0.469,93.78,0.425
42002,1610612765,Detroit Pistons,82,50,32,0.61,48.5,32.9,76.5,0.43,6.5,18.1,0.358,19.0,24.6,0.771,10.8,29.8,40.6,19.8,13.5,6.8,5.7,4.3,21.3,91.4,3.7,101.4,97.3,4.2,0.6,1.47,16.4,0.259,0.74,0.496,0.149,0.473,0.523,89.1,0.525
42002,1610612744,Golden State Warriors,82,38,44,0.463,48.2,37.3,84.6,0.441,5.2,15.1,0.344,22.6,29.0,0.778,15.7,31.0,46.7,20.9,15.8,7.2,6.2,6.0,21.8,102.4,-1.1,105.0,106.0,-1.0,0.559,1.32,15.6,0.35,0.679,0.516,0.162,0.472,0.526,97.25,0.492
42002,1610612745,Houston Rockets,82,43,39,0.524,48.6,34.6,78.8,0.44,5.4,15.5,0.346,19.1,24.9,0.768,12.5,31.3,43.8,18.4,15.6,7.2,6.0,4.6,19.5,93.8,1.5,101.0,99.9,1.1,0.53,1.18,14.8,0.303,0.724,0.518,0.168,0.474,0.522,91.46,0.511
42002,1610612754,Indiana Pacers,82,48,34,0.585,48.6,35.5,80.6,0.441,4.6,13.6,0.339,21.2,27.7,0.766,12.2,32.0,44.2,23.3,14.8,8.5,5.4,6.3,22.1,96.8,3.5,101.6,97.9,3.7,0.656,1.58,17.8,0.29,0.723,0.511,0.155,0.469,0.522,94.23,0.538
42002,1610612746,Los Angeles Clippers,82,27,55,0.329,48.2,34.6,79.1,0.437,4.8,14.4,0.331,19.9,26.5,0.75,12.3,30.0,42.3,19.6,15.7,7.0,5.6,5.1,21.8,93.8,-4.1,99.5,103.6,-4.1,0.566,1.24,15.5,0.291,0.702,0.497,0.167,0.467,0.516,94.03,0.47
42002,1610612747,Los Angeles Lakers,82,50,32,0.61,48.6,37.7,83.6,0.451,5.9,16.7,0.356,19.0,26.0,0.734,13.1,31.1,44.3,23.3,14.5,7.8,5.7,3.8,22.9,100.4,2.3,104.1,101.8,2.3,0.618,1.6,17.5,0.302,0.727,0.513,0.151,0.486,0.528,95.15,0.52
42002,1610612763,Memphis Grizzlies,82,28,54,0.341,48.6,37.2,82.2,0.452,5.7,15.6,0.365,17.4,23.6,0.739,11.5,30.1,41.6,23.1,15.4,7.9,6.1,5.2,20.5,97.5,-3.2,101.0,104.6,-3.6,0.621,1.5,17.6,0.27,0.687,0.481,0.159,0.487,0.526,95.19,0.482
42002,1610612748,Miami Heat,82,25,57,0.305,48.4,32.8,79.5,0.412,4.2,13.4,0.316,15.8,20.6,0.765,11.6,30.0,41.6,18.3,14.2,7.2,4.0,5.3,22.6,85.6,-5.0,93.8,99.8,-6.0,0.558,1.29,15.1,0.268,0.739,0.497,0.156,0.439,0.483,90.32,0.456
42002,1610612749,Milwaukee Bucks,82,42,40,0.512,48.5,37.1,81.3,0.457,7.1,18.6,0.383,18.1,23.3,0.776,10.7,28.9,39.5,22.2,12.7,7.6,4.2,4.1,22.2,99.5,0.2,106.2,105.3,1.0,0.599,1.75,17.6,0.256,0.699,0.477,0.136,0.5,0.543,92.91,0.495
42002,1610612750,Minnesota Timberwolves,82,51,31,0.622,48.3,38.7,83.0,0.466,3.6,9.8,0.368,17.1,22.3,0.77,11.7,31.9,43.6,25.2,13.7,6.7,5.3,4.9,20.8,98.1,2.1,103.5,100.6,2.9,0.653,1.84,19.2,0.282,0.729,0.511,0.145,0.488,0.528,94.57,0.529
42002,1610612751,New Jersey Nets,82,49,33,0.598,48.2,35.4,80.3,0.441,4.2,12.7,0.332,20.3,26.8,0.757,12.1,30.8,42.9,23.0,14.8,8.7,4.6,5.2,21.6,95.4,5.2,100.6,95.5,5.1,0.649,1.56,17.7,0.287,0.731,0.509,0.156,0.468,0.518,94.23,0.544
42002,1610612740,New Orleans Hornets,82,47,35,0.573,48.5,35.5,81.6,0.435,4.9,13.1,0.376,17.9,23.3,0.768,13.4,30.2,43.6,22.0,14.8,8.0,4.8,5.2,21.6,93.9,2.1,100.6,98.4,2.3,0.62,1.49,17.1,0.317,0.731,0.522,0.158,0.465,0.511,92.25,0.517
42002,1610612752,New York Knicks,82,37,45,0.451,48.4,36.2,82.0,0.441,7.4,19.3,0.383,16.1,19.8,0.815,10.3,29.0,39.2,22.0,14.0,7.1,3.1,3.8,23.0,95.9,-1.4,101.5,103.7,-2.2,0.607,1.57,17.3,0.244,0.718,0.476,0.148,0.486,0.528,93.26,0.474
42002,1610612753,Orlando Magic,82,42,40,0.512,48.3,35.9,82.5,0.436,6.9,19.4,0.357,19.7,25.4,0.777,11.7,29.2,40.9,20.4,14.4,8.5,3.7,5.0,23.0,98.5,0.1,102.3,101.9,0.4,0.569,1.42,15.9,0.27,0.711,0.484,0.149,0.478,0.526,95.83,0.482
42002,1610612755,Philadelphia 76ers,82,48,34,0.585,48.4,36.3,81.0,0.448,3.0,9.6,0.311,21.3,27.5,0.775,12.7,29.5,42.2,21.6,14.8,10.3,3.5,6.4,22.0,96.8,2.3,101.8,100.0,1.8,0.595,1.46,16.7,0.303,0.727,0.511,0.155,0.466,0.52,94.02,0.516
42002,1610612756,Phoenix Suns,82,44,38,0.537,48.3,36.6,82.6,0.443,4.8,14.0,0.343,17.4,23.5,0.742,12.8,29.8,42.5,21.0,14.7,8.1,4.9,5.5,22.0,95.5,1.1,100.7,99.4,1.2,0.572,1.42,16.3,0.297,0.703,0.498,0.155,0.473,0.514,94.34,0.498
42002,1610612757,Portland Trail Blazers,82,50,32,0.61,48.4,36.4,79.2,0.46,4.6,14.0,0.33,17.7,23.7,0.745,12.1,29.0,41.1,22.7,15.2,8.8,3.9,4.8,19.9,95.2,2.6,102.6,99.5,3.1,0.623,1.49,17.8,0.302,0.723,0.513,0.164,0.489,0.531,92.07,0.515
42002,1610612758,Sacramento Kings,82,59,23,0.72,48.4,39.5,85.2,0.464,6.0,15.7,0.381,16.7,22.3,0.746,11.0,33.5,44.5,24.8,14.5,9.0,5.6,4.3,20.3,101.7,6.5,103.1,96.3,6.8,0.627,1.71,18.5,0.256,0.706,0.493,0.147,0.499,0.535,97.99,0.551
42002,1610612759,San Antonio Spurs,82,60,22,0.732,48.4,35.5,76.8,0.462,5.5,15.5,0.354,19.4,26.8,0.725,11.5,31.2,42.6,20.0,15.8,7.7,6.5,5.1,20.4,95.8,5.4,103.1,96.6,6.5,0.563,1.26,16.0,0.288,0.713,0.511,0.17,0.497,0.541,92.51,0.549
42002,1610612760,Seattle SuperSonics,82,40,42,0.488,48.4,35.2,80.5,0.437,5.6,15.7,0.353,16.2,21.7,0.744,11.7,29.1,40.8,21.6,13.2,8.3,3.6,5.0,20.9,92.1,-0.1,100.7,100.9,-0.2,0.615,1.64,17.3,0.281,0.718,0.496,0.144,0.472,0.512,90.65,0.503
42002,1610612761,Toronto Raptors,82,24,58,0.293,48.3,34.7,81.3,0.427,5.0,14.5,0.343,16.5,22.9,0.718,12.5,28.7,41.2,19.3,14.4,7.4,4.8,5.0,21.5,90.9,-5.9,97.4,104.3,-6.9,0.556,1.34,15.4,0.282,0.707,0.486,0.154,0.458,0.497,92.42,0.447
42002,1610612762,Utah Jazz,82,47,35,0.573,48.2,35.3,75.5,0.468,2.7,7.8,0.349,21.3,28.6,0.745,12.5,29.0,41.5,25.6,16.8,8.6,5.7,5.2,22.4,94.7,2.4,102.4,99.8,2.7,0.727,1.53,19.7,0.325,0.702,0.521,0.181,0.486,0.537,91.96,0.551
42002,1610612764,Washington Wizards,82,37,45,0.451,48.4,34.3,78.0,0.44,3.1,9.9,0.312,19.7,25.3,0.779,11.2,29.2,40.4,19.7,13.4,7.6,4.8,4.4,20.0,91.5,-1.0,100.2,100.9,-0.7,0.572,1.47,16.1,0.273,0.716,0.494,0.146,0.46,0.513,90.79,0.498
42003,1610612737,Atlanta Hawks,82,28,54,0.341,48.5,34.5,79.6,0.433,5.1,15.2,0.335,18.7,24.1,0.776,12.1,30.6,42.7,20.1,16.5,7.6,5.0,5.1,22.3,92.8,-4.6,98.2,103.1,-4.9,0.583,1.22,15.9,0.286,0.705,0.498,0.174,0.465,0.514,93.49,0.466
42003,1610612738,Boston Celtics,82,36,46,0.439,48.1,34.7,78.2,0.443,6.7,19.5,0.346,19.2,25.5,0.75,10.4,29.8,40.1,20.5,16.2,9.4,4.0,5.0,22.4,95.3,-1.5,99.9,100.2,-0.3,0.592,1.26,16.3,0.252,0.695,0.478,0.17,0.486,0.532,95.79,0.49
42003,1610612741,Chicago Bulls,82,23,59,0.28,48.4,34.1,82.4,0.414,5.2,15.3,0.342,16.2,22.4,0.726,12.8,30.7,43.5,21.9,16.1,8.0,4.8,5.4,23.3,89.7,-6.4,93.9,100.5,-6.6,0.641,1.36,16.8,0.281,0.714,0.491,0.169,0.446,0.486,94.82,0.446
42003,1610612739,Cleveland Cavaliers,82,35,47,0.427,48.4,35.6,82.4,0.433,3.0,9.6,0.314,18.6,24.7,0.753,13.6,31.9,45.6,22.0,14.8,7.1,6.5,5.3,21.3,92.9,-2.6,98.4,101.3,-2.9,0.619,1.49,16.9,0.311,0.73,0.52,0.157,0.451,0.498,93.55,0.491
42003,1610612742,Dallas Mavericks,82,52,30,0.634,48.3,40.5,88.2,0.459,6.2,17.8,0.348,18.0,22.6,0.796,14.3,31.0,45.3,23.9,12.2,8.0,5.3,4.7,19.6,105.2,4.4,109.6,104.3,5.2,0.591,1.96,17.8,0.314,0.716,0.51,0.127,0.495,0.536,95.68,0.526
42003,1610612743,Denver Nuggets,82,43,39,0.524,48.1,36.5,82.5,0.443,4.0,12.0,0.336,20.2,26.3,0.767,13.2,29.1,42.3,21.9,15.6,9.1,6.3,5.8,22.0,97.2,1.1,100.8,99.9,0.9,0.599,1.4,16.6,0.305,0.693,0.496,0.162,0.467,0.517,96.1,0.505
42003,1610612765,Detroit Pistons,82,54,28,0.659,48.2,33.5,77.0,0.435,4.1,11.8,0.344,19.0,25.3,0.753,12.4,30.4,42.8,20.8,15.1,8.0,7.0,5.0,20.3,90.1,5.8,99.1,92.5,6.6,0.62,1.37,16.7,0.301,0.718,0.513,0.166,0.461,0.511,90.53,0.558
42003,1610612744,Golden State Warriors,82,37,45,0.451,48.4,35.1,79.4,0.442,5.2,15.6,0.334,17.9,24.7,0.725,12.2,30.9,43.1,20.5,14.8,7.0,4.7,5.1,20.6,93.3,-0.7,100.5,101.2,-0.7,0.585,1.39,16.3,0.284,0.721,0.502,0.159,0.475,0.517,92.06,0.491
42003,1610612745,Houston Rockets,82,45,37,0.549,48.6,33.4,75.5,0.442,6.3,17.1,0.366,16.7,21.6,0.773,10.3,32.3,42.6,19.3,16.7,6.8,5.4,4.4,21.5,89.8,1.7,98.1,96.4,1.8,0.577,1.15,15.9,0.265,0.745,0.517,0.183,0.484,0.528,90.28,0.513
42003,1610612754,Indiana Pacers,82,61,21,0.744,48.3,33.6,77.1,0.435,5.5,15.6,0.351,18.8,24.6,0.764,11.8,29.9,41.7,21.6,14.4,8.9,5.0,6.2,20.8,91.4,5.8,100.9,94.8,6.1,0.644,1.5,17.5,0.285,0.739,0.509,0.159,0.471,0.52,89.86,0.539
42003,1610612746,Los Angeles Clippers,82,28,54,0.341,48.3,34.4,80.2,0.428,4.0,12.5,0.321,22.0,28.1,0.785,14.0,29.5,43.5,20.2,16.4,7.2,4.6,5.3,22.1,94.8,-4.6,99.8,105.9,-6.1,0.587,1.23,15.6,0.328,0.7,0.513,0.173,0.453,0.512,93.8,0.464
42003,1610612747,Los Angeles Lakers,82,56,26,0.683,48.4,36.9,81.4,0.454,4.5,13.6,0.327,19.9,28.7,0.693,12.2,30.9,43.1,23.8,13.8,8.3,4.6,3.8,21.1,98.2,3.9,102.7,98.7,4.0,0.643,1.72,18.1,0.281,0.733,0.504,0.144,0.481,0.522,94.76,0.538
42003,1610612763,Memphis Grizzlies,82,50,32,0.61,48.5,36.1,81.2,0.445,5.5,16.0,0.34,19.0,26.1,0.727,12.8,29.0,41.8,23.4,15.0,9.7,6.9,5.6,23.2,96.7,2.4,101.9,99.2,2.7,0.646,1.56,17.8,0.295,0.684,0.487,0.158,0.479,0.522,93.99,0.522
42003,1610612748,Miami Heat,82,42,40,0.512,48.2,33.3,78.3,0.425,5.9,16.5,0.357,17.8,23.4,0.762,11.5,30.0,41.5,19.1,13.9,7.2,3.8,5.4,22.1,90.3,0.5,99.3,98.9,0.4,0.573,1.38,15.7,0.274,0.734,0.502,0.152,0.463,0.51,90.51,0.496
42003,1610612749,Milwaukee Bucks,82,41,41,0.5,48.2,36.2,81.1,0.447,4.9,14.0,0.35,20.7,26.7,0.775,11.7,30.5,42.2,22.8,13.5,6.8,4.7,5.0,20.3,98.0,1.1,103.5,102.6,0.9,0.63,1.69,17.7,0.276,0.718,0.497,0.143,0.477,0.528,94.12,0.51
42003,1610612750,Minnesota Timberwolves,82,58,24,0.707,48.2,37.0,80.1,0.462,4.0,10.9,0.363,16.6,21.3,0.781,10.7,32.3,42.9,23.0,12.7,6.8,5.6,3.6,21.1,94.5,5.5,103.3,96.6,6.7,0.623,1.81,18.4,0.267,0.725,0.509,0.139,0.486,0.528,91.53,0.554
42003,1610612751,New Jersey Nets,82,47,35,0.573,48.1,34.3,77.7,0.441,4.6,13.7,0.336,17.0,22.6,0.753,10.5,30.2,40.7,24.5,14.7,8.6,3.9,4.6,21.0,90.3,2.5,98.2,95.2,3.0,0.714,1.66,19.3,0.259,0.739,0.499,0.16,0.471,0.515,91.9,0.533
42003,1610612740,New Orleans Hornets,82,41,41,0.5,48.4,33.8,80.5,0.42,6.5,20.3,0.319,17.7,23.6,0.751,13.3,29.5,42.8,20.9,15.0,8.6,4.2,5.2,20.9,91.8,-0.1,99.1,99.5,-0.3,0.619,1.4,16.5,0.306,0.713,0.504,0.162,0.46,0.505,91.83,0.491
42003,1610612752,New York Knicks,82,39,43,0.476,48.5,35.1,79.4,0.442,5.0,13.6,0.364,16.8,21.1,0.793,11.6,31.0,42.6,20.7,15.7,7.4,4.8,4.7,23.1,92.0,-1.5,99.1,100.3,-1.2,0.588,1.31,16.5,0.28,0.728,0.507,0.169,0.474,0.518,92.08,0.488
42003,1610612753,Orlando Magic,82,21,61,0.256,48.4,35.4,82.5,0.429,5.2,15.2,0.344,18.0,24.4,0.737,12.2,28.7,40.9,19.3,13.7,6.7,3.8,5.5,21.3,94.0,-7.0,99.3,107.5,-8.3,0.545,1.41,15.3,0.281,0.687,0.479,0.145,0.461,0.504,93.65,0.434
42003,1610612755,Philadelphia 76ers,82,33,49,0.402,48.4,32.7,76.3,0.428,4.1,12.1,0.342,18.4,24.5,0.753,11.5,29.4,40.8,20.0,15.9,8.0,4.4,5.6,20.7,88.0,-2.5,96.1,99.1,-3.0,0.611,1.25,16.3,0.282,0.707,0.497,0.174,0.456,0.505,90.66,0.484
42003,1610612756,Phoenix Suns,82,29,53,0.354,48.1,36.1,81.4,0.443,5.1,14.7,0.345,17.0,22.7,0.746,11.3,29.3,40.6,19.3,15.2,9.0,4.7,5.3,22.7,94.2,-3.7,98.8,102.2,-3.4,0.536,1.27,15.4,0.266,0.699,0.481,0.16,0.475,0.515,95.33,0.466
42003,1610612757,Portland Trail Blazers,82,41,41,0.5,48.7,35.3,78.9,0.448,4.6,13.4,0.346,15.4,21.1,0.731,12.7,29.0,41.7,21.6,14.8,7.5,5.4,4.8,19.0,90.7,-1.3,100.5,102.2,-1.6,0.61,1.46,17.3,0.312,0.7,0.508,0.164,0.478,0.515,88.79,0.488
42003,1610612758,Sacramento Kings,82,55,27,0.671,48.2,37.8,81.8,0.462,7.3,18.3,0.401,19.8,24.9,0.795,10.8,30.4,41.2,26.2,13.9,8.7,4.0,5.0,19.3,102.8,5.0,107.3,102.2,5.1,0.694,1.89,19.7,0.26,0.698,0.484,0.145,0.507,0.554,95.29,0.544
42003,1610612759,San Antonio Spurs,82,57,25,0.695,48.2,34.7,78.5,0.442,5.0,13.9,0.358,17.2,25.2,0.681,12.5,32.5,45.1,20.4,14.7,8.1,6.5,4.6,20.3,91.5,7.2,99.8,91.6,8.2,0.59,1.39,16.4,0.295,0.746,0.523,0.16,0.473,0.511,91.51,0.566
42003,1610612760,Seattle SuperSonics,82,37,45,0.451,48.3,35.8,80.4,0.446,8.8,23.6,0.373,16.6,21.7,0.765,11.1,28.3,39.3,21.7,14.5,8.1,4.7,4.7,21.8,97.1,-0.6,104.0,104.7,-0.6,0.606,1.5,17.2,0.272,0.685,0.48,0.155,0.501,0.54,92.78,0.491
42003,1610612761,Toronto Raptors,82,33,49,0.402,48.7,32.4,77.4,0.418,5.6,15.8,0.356,15.1,20.1,0.75,10.1,29.5,39.6,19.2,14.2,7.4,4.9,4.1,21.3,85.4,-3.0,94.6,97.6,-3.0,0.593,1.35,16.0,0.238,0.701,0.468,0.157,0.454,0.495,89.14,0.476
42003,1610612762,Utah Jazz,82,42,40,0.512,48.2,32.8,75.3,0.436,3.1,9.6,0.321,20.0,26.8,0.746,13.5,27.7,41.2,20.4,16.6,7.1,6.0,6.5,25.6,88.7,-1.2,98.3,100.4,-2.1,0.621,1.22,16.4,0.341,0.724,0.529,0.184,0.456,0.509,89.44,0.493
42003,1610612764,Washington Wizards,82,25,57,0.305,48.4,33.6,80.0,0.421,5.3,15.5,0.342,19.3,27.0,0.714,13.6,29.2,42.8,18.7,17.5,8.9,5.0,5.5,20.9,91.8,-5.6,95.9,101.9,-6.1,0.557,1.07,14.6,0.307,0.695,0.496,0.183,0.454,0.5,94.96,0.441
42004,1610612737,Atlanta Hawks,82,13,69,0.159,48.4,35.9,81.4,0.441,3.7,11.9,0.312,17.3,24.3,0.711,13.4,28.5,41.9,19.7,16.1,7.7,4.2,5.9,24.5,92.7,-9.7,97.9,108.4,-10.5,0.549,1.22,15.4,0.307,0.721,0.504,0.17,0.464,0.504,93.8,0.422
42004,1610612738,Boston Celtics,82,45,37,0.549,48.5,37.1,79.4,0.468,5.3,15.3,0.349,21.6,28.3,0.764,11.1,29.7,40.8,22.1,15.8,8.1,5.2,4.9,24.4,101.3,0.9,104.8,103.3,1.5,0.594,1.4,17.0,0.272,0.701,0.491,0.164,0.501,0.551,95.92,0.505
42004,1610612766,Charlotte Bobcats,82,18,64,0.22,48.5,36.1,83.6,0.432,3.9,10.7,0.363,18.1,25.6,0.709,13.2,28.5,41.7,21.9,14.5,8.5,5.4,5.4,23.1,94.3,-6.0,98.0,104.7,-6.8,0.606,1.51,16.7,0.295,0.709,0.491,0.151,0.455,0.497,95.0,0.46
42004,1610612741,Chicago Bulls,82,47,35,0.573,48.4,34.7,80.4,0.432,6.2,17.5,0.357,18.7,25.0,0.75,12.2,31.6,43.8,21.3,16.7,7.0,4.5,5.3,24.7,94.5,1.1,98.5,97.5,1.0,0.612,1.27,16.4,0.284,0.726,0.506,0.174,0.471,0.517,95.11,0.498
42004,1610612739,Cleveland Cavaliers,82,42,40,0.512,48.4,36.5,81.5,0.447,3.7,11.0,0.332,19.9,26.5,0.752,13.6,28.7,42.3,22.6,13.9,8.0,5.6,5.1,22.6,96.5,0.8,103.2,102.5,0.7,0.619,1.62,17.4,0.325,0.715,0.515,0.149,0.47,0.518,92.62,0.51
42004,1610612742,Dallas Mavericks,82,58,24,0.707,48.1,37.3,81.6,0.457,5.6,15.5,0.364,22.3,28.2,0.789,12.1,30.9,42.9,19.6,13.4,8.6,5.6,4.9,22.3,102.5,5.7,107.5,101.0,6.4,0.526,1.46,15.4,0.286,0.702,0.499,0.141,0.492,0.545,95.33,0.537
42004,1610612743,Denver Nuggets,82,49,33,0.598,48.2,37.0,80.7,0.459,3.9,11.5,0.34,21.5,28.2,0.763,11.8,30.2,42.0,23.9,14.9,9.1,6.0,5.6,22.9,99.5,2.0,103.4,100.7,2.7,0.645,1.6,18.1,0.284,0.717,0.502,0.155,0.483,0.535,96.13,0.531
42004,1610612765,Detroit Pistons,82,54,28,0.659,48.7,34.8,78.3,0.444,4.4,12.8,0.345,19.4,26.2,0.739,12.9,30.6,43.4,21.8,13.8,7.0,6.1,4.5,20.0,93.3,3.9,102.8,97.9,4.8,0.627,1.58,17.4,0.312,0.73,0.523,0.152,0.472,0.519,89.83,0.542
42004,1610612744,Golden State Warriors,82,34,48,0.415,48.5,36.9,85.8,0.43,7.6,21.6,0.352,17.2,23.8,0.722,13.0,29.7,42.7,22.1,13.6,7.8,5.1,5.1,22.4,98.7,-2.2,101.9,104.0,-2.0,0.598,1.63,16.7,0.278,0.697,0.478,0.14,0.475,0.512,95.85,0.473
42004,1610612745,Houston Rockets,82,51,31,0.622,48.4,34.7,78.3,0.443,6.7,18.5,0.364,18.9,24.2,0.781,10.7,31.7,42.4,21.1,13.8,6.9,4.6,4.1,22.0,95.1,4.0,103.2,98.9,4.3,0.609,1.53,17.1,0.263,0.745,0.51,0.15,0.486,0.534,91.28,0.527
42004,1610612754,Indiana Pacers,82,44,38,0.537,48.5,32.5,75.2,0.432,6.6,19.2,0.344,21.3,26.9,0.792,10.6,29.5,40.1,18.2,14.3,7.5,4.4,4.9,23.0,93.0,0.8,102.4,101.9,0.5,0.558,1.27,15.2,0.264,0.713,0.492,0.158,0.476,0.534,89.63,0.504
